Date,Close,High,Low,Open,Volume
,ALZ-B.CR,ALZ-B.CR,ALZ-B.CR,ALZ-B.CR,ALZ-B.CR
2022-08-24,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-08-25,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-08-26,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-08-29,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-08-30,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,12
2022-08-31,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,38
2022-09-01,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,110
2022-09-02,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-05,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,500
2022-09-06,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-07,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-08,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-09,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-12,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-13,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,25
2022-09-14,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2022-09-15,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,13
2022-09-16,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0
2022-09-19,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0
2022-09-20,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,10
2022-09-21,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0
2022-09-22,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,7
2022-09-23,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-09-26,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-09-27,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-09-28,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,20
2022-09-29,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-09-30,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-10-03,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2022-10-04,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,13
2022-10-05,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-10-06,2.0,2.0,2.0,2.0,34
2022-10-07,2.0,2.0,2.0,2.0,0
2022-10-10,2.0,2.0,2.0,2.0,0
2022-10-11,2.0,2.0,2.0,2.0,0
2022-10-13,2.0,2.0,2.0,2.0,0
2022-10-14,2.0,2.0,2.0,2.0,0
2022-10-17,2.0,2.0,2.0,2.0,0
2022-10-18,2.0,2.0,2.0,2.0,0
2022-10-19,2.0,2.0,2.0,2.0,0
2022-10-20,2.0,2.0,2.0,2.0,0
2022-10-21,2.0,2.0,2.0,2.0,0
2022-10-25,2.0,2.0,2.0,2.0,0
2022-10-26,2.0,2.0,2.0,2.0,0
2022-10-27,2.0,2.0,2.0,2.0,0
2022-10-28,2.0,2.0,2.0,2.0,0
2022-11-01,2.0,2.0,2.0,2.0,0
2022-11-02,2.0,2.0,2.0,2.0,0
2022-11-03,2.0,2.0,2.0,2.0,0
2022-11-04,2.0,2.0,2.0,2.0,0
2022-11-07,2.0,2.0,2.0,2.0,0
2022-11-08,2.0,2.0,2.0,2.0,0
2022-11-09,2.0,2.0,2.0,2.0,0
2022-11-10,2.0,2.0,2.0,2.0,0
2022-11-11,2.0,2.0,2.0,2.0,0
2022-11-14,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,200
2022-11-15,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-11-16,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-11-17,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,70
2022-11-18,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-11-22,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-11-23,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0
2022-11-24,2.130000114440918,2.130000114440918,2.130000114440918,2.130000114440918,5
